GameId,Date,AwayTeamId,HomeTeamId,AwayTeamName,HomeTeamName,AwayTeamScore,HomeTeamScore,VenueId,VenueName
2008020409,20081211,16,9,Calgary Flames,Detroit Red Wings,3,4,5047.0,Joe Louis Arena
2008020410,20081211,27,4,Ottawa Senators,Chicago Blackhawks,0,2,5092.0,United Center
2008020411,20081211,24,22,Phoenix Coyotes,Dallas Stars,5,3,5019.0,American Airlines Center
2008020413,20081211,18,10,St. Louis Blues,Anaheim Ducks,2,4,5046.0,Honda Center
2008020414,20081212,29,7,Carolina Hurricanes,Philadelphia Flyers,5,6,,Wachovia Center
2008020415,20081212,17,30,Nashville Predators,Columbus Blue Jackets,1,2,5059.0,Nationwide Arena
2008020416,20081212,12,2,Tampa Bay Lightning,Montréal Canadiens,3,1,,Centre Bell
2008020417,20081212,28,15,New York Islanders,Pittsburgh Penguins,2,9,,Mellon Arena
2008020418,20081212,21,6,Florida Panthers,Edmonton Oilers,2,0,5072.0,Rexall Place
2008020419,20081212,20,24,Minnesota Wild,Phoenix Coyotes,1,3,,Jobing.com Arena
2008020420,20081212,18,19,St. Louis Blues,Los Angeles Kings,2,6,5081.0,STAPLES Center
2008020421,20081212,10,26,Anaheim Ducks,San Jose Sharks,0,2,,HP Pavilion at San Jose
2008020422,20081213,23,14,New York Rangers,New Jersey Devils,5,8,,Prudential Center
2008020423,20081213,27,3,Ottawa Senators,Washington Capitals,1,5,,Verizon Center
2008020424,20081213,1,8,Toronto Maple Leafs,Buffalo Sabres,2,1,,HSBC Arena
2008020425,20081213,13,31,Boston Bruins,Atlanta Thrashers,7,3,,Philips Arena
2008020426,20081213,9,22,Detroit Red Wings,Dallas Stars,1,3,5019.0,American Airlines Center
2008020427,20081213,4,11,Chicago Blackhawks,Colorado Avalanche,4,3,,Pepsi Center
2008020428,20081213,21,16,Florida Panthers,Calgary Flames,3,2,,Pengrowth Saddledome
2008020429,20081213,15,7,Pittsburgh Penguins,Philadelphia Flyers,3,6,,Wachovia Center
2008020430,20081213,20,19,Minnesota Wild,Los Angeles Kings,1,3,5081.0,STAPLES Center
2008020431,20081214,31,13,Atlanta Thrashers,Boston Bruins,2,4,,TD Banknorth Garden
2008020432,20081214,3,2,Washington Capitals,Montréal Canadiens,2,1,,Centre Bell
2008020433,20081214,12,27,Tampa Bay Lightning,Ottawa Senators,0,2,,Scotiabank Place
2008020434,20081214,8,14,Buffalo Sabres,New Jersey Devils,4,2,,Prudential Center
2008020435,20081214,29,23,Carolina Hurricanes,New York Rangers,2,3,5054.0,Madison Square Garden
2008020436,20081214,28,30,New York Islanders,Columbus Blue Jackets,1,3,5059.0,Nationwide Arena
2008020437,20081214,22,17,Dallas Stars,Nashville Predators,0,3,,Sommet Center
2008020438,20081214,9,24,Detroit Red Wings,Phoenix Coyotes,5,4,,Jobing.com Arena
2008020439,20081214,25,6,Vancouver Canucks,Edmonton Oilers,0,3,5072.0,Rexall Place
2008020440,20081214,18,26,St. Louis Blues,San Jose Sharks,4,5,,HP Pavilion at San Jose
2008020441,20081215,30,4,Columbus Blue Jackets,Chicago Blackhawks,1,3,5092.0,United Center
2008020442,20081215,20,10,Minnesota Wild,Anaheim Ducks,2,4,5046.0,Honda Center
2008020443,20081215,21,25,Florida Panthers,Vancouver Canucks,3,5,,General Motors Place
2008020444,20081216,11,9,Colorado Avalanche,Detroit Red Wings,3,2,5047.0,Joe Louis Arena
2008020445,20081216,26,19,San Jose Sharks,Los Angeles Kings,3,2,5081.0,STAPLES Center
2008020446,20081217,3,28,Washington Capitals,New York Islanders,5,4,,Nassau Veterans Memorial Coliseum
2008020447,20081217,11,7,Colorado Avalanche,Philadelphia Flyers,2,5,,Wachovia Center
2008020448,20081217,2,29,Montréal Canadiens,Carolina Hurricanes,2,3,,RBC Center
2008020449,20081217,14,1,New Jersey Devils,Toronto Maple Leafs,2,3,5015.0,Air Canada Centre
2008020450,20081217,31,27,Atlanta Thrashers,Ottawa Senators,4,1,,Scotiabank Place
2008020451,20081217,16,18,Calgary Flames,St. Louis Blues,6,3,,Scottrade Center
2008020452,20081217,24,22,Phoenix Coyotes,Dallas Stars,1,2,5019.0,American Airlines Center
2008020453,20081217,4,6,Chicago Blackhawks,Edmonton Oilers,9,2,5072.0,Rexall Place
2008020454,20081217,23,10,New York Rangers,Anaheim Ducks,3,1,5046.0,Honda Center
2008020455,20081218,14,8,New Jersey Devils,Buffalo Sabres,5,3,,HSBC Arena
2008020456,20081218,26,30,San Jose Sharks,Columbus Blue Jackets,1,2,5059.0,Nationwide Arena
2008020457,20081218,16,20,Calgary Flames,Minnesota Wild,3,2,5098.0,Xcel Energy Center
2008020458,20081218,6,25,Edmonton Oilers,Vancouver Canucks,2,4,,General Motors Place
2008020459,20081218,23,19,New York Rangers,Los Angeles Kings,3,2,5081.0,STAPLES Center
2008020460,20081219,1,13,Toronto Maple Leafs,Boston Bruins,5,8,,TD Banknorth Garden
2008020461,20081219,18,3,St. Louis Blues,Washington Capitals,2,4,,Verizon Center
2008020462,20081219,21,29,Florida Panthers,Carolina Hurricanes,1,2,,RBC Center
2008020463,20081219,15,31,Pittsburgh Penguins,Atlanta Thrashers,6,3,,Philips Arena
2008020464,20081219,7,2,Philadelphia Flyers,Montréal Canadiens,2,5,,Centre Bell
2008020465,20081219,11,12,Colorado Avalanche,Tampa Bay Lightning,2,1,,St. Pete Times Forum
2008020466,20081219,26,9,San Jose Sharks,Detroit Red Wings,0,6,5047.0,Joe Louis Arena
2008020467,20081219,30,22,Columbus Blue Jackets,Dallas Stars,5,6,5019.0,American Airlines Center
2008020468,20081219,17,24,Nashville Predators,Phoenix Coyotes,1,2,,Jobing.com Arena
2008020469,20081220,27,14,Ottawa Senators,New Jersey Devils,1,5,,Prudential Center
2008020470,20081220,19,8,Los Angeles Kings,Buffalo Sabres,0,5,,HSBC Arena
2008020471,20081220,28,20,New York Islanders,Minnesota Wild,1,4,5098.0,Xcel Energy Center
2008020472,20081220,4,16,Chicago Blackhawks,Calgary Flames,3,2,,Pengrowth Saddledome
2008020473,20081220,10,6,Anaheim Ducks,Edmonton Oilers,3,2,5072.0,Rexall Place
2008020474,20081220,29,13,Carolina Hurricanes,Boston Bruins,2,4,,TD Banknorth Garden
2008020475,20081220,3,7,Washington Capitals,Philadelphia Flyers,1,7,,Wachovia Center
2008020476,20081221,8,2,Buffalo Sabres,Montréal Canadiens,3,4,,Centre Bell
2008020477,20081221,22,27,Dallas Stars,Ottawa Senators,4,5,,Scotiabank Place
2008020478,20081221,1,15,Toronto Maple Leafs,Pittsburgh Penguins,7,3,,Mellon Arena
2008020479,20081221,12,31,Tampa Bay Lightning,Atlanta Thrashers,3,4,,Philips Arena
2008020480,20081221,19,9,Los Angeles Kings,Detroit Red Wings,4,6,5047.0,Joe Louis Arena
2008020481,20081221,28,17,New York Islanders,Nashville Predators,0,1,,Sommet Center
2008020482,20081221,20,18,Minnesota Wild,St. Louis Blues,2,4,,Scottrade Center
2008020483,20081221,30,24,Columbus Blue Jackets,Phoenix Coyotes,0,2,,Jobing.com Arena
2008020484,20081221,4,25,Chicago Blackhawks,Vancouver Canucks,3,1,,General Motors Place
2008020485,20081221,23,26,New York Rangers,San Jose Sharks,2,3,,HP Pavilion at San Jose
2008020489,20081221,7,14,Philadelphia Flyers,New Jersey Devils,2,3,,Prudential Center
2008020486,20081221,11,21,Colorado Avalanche,Florida Panthers,0,3,,BankAtlantic Center
2008020487,20081221,13,18,Boston Bruins,St. Louis Blues,6,3,,Scottrade Center
2008020488,20081222,29,2,Carolina Hurricanes,Montréal Canadiens,3,2,,Centre Bell
2008020490,20081223,15,8,Pittsburgh Penguins,Buffalo Sabres,4,3,,HSBC Arena
2008020491,20081223,1,31,Toronto Maple Leafs,Atlanta Thrashers,6,2,,Philips Arena
2008020492,20081223,24,6,Phoenix Coyotes,Edmonton Oilers,2,4,5072.0,Rexall Place
2008020493,20081223,10,25,Anaheim Ducks,Vancouver Canucks,3,4,,General Motors Place
2008020494,20081224,13,14,Boston Bruins,New Jersey Devils,2,0,,Prudential Center
2008020495,20081224,31,28,Atlanta Thrashers,New York Islanders,4,2,,Nassau Veterans Memorial Coliseum
2008020496,20081224,3,23,Washington Capitals,New York Rangers,5,4,5054.0,Madison Square Garden
2008020497,20081224,27,7,Ottawa Senators,Philadelphia Flyers,4,6,,Wachovia Center
2008020498,20081224,19,30,Los Angeles Kings,Columbus Blue Jackets,3,0,5059.0,Nationwide Arena
2008020499,20081224,22,1,Dallas Stars,Toronto Maple Leafs,8,2,5015.0,Air Canada Centre
2008020500,20081224,12,15,Tampa Bay Lightning,Pittsburgh Penguins,2,0,,Mellon Arena
2008020501,20081224,17,21,Nashville Predators,Florida Panthers,0,3,,BankAtlantic Center
2008020502,20081224,18,9,St. Louis Blues,Detroit Red Wings,1,4,5047.0,Joe Louis Arena
2008020503,20081224,29,20,Carolina Hurricanes,Minnesota Wild,2,3,5098.0,Xcel Energy Center
2008020504,20081224,24,11,Phoenix Coyotes,Colorado Avalanche,4,5,,Pepsi Center
2008020505,20081224,10,16,Anaheim Ducks,Calgary Flames,3,4,,Pengrowth Saddledome
2008020506,20081224,25,26,Vancouver Canucks,San Jose Sharks,0,5,,HP Pavilion at San Jose
2008020507,20081227,15,14,Pittsburgh Penguins,New Jersey Devils,1,0,,Prudential Center
2008020508,20081227,1,28,Toronto Maple Leafs,New York Islanders,1,4,,Nassau Veterans Memorial Coliseum
2008020509,20081227,8,3,Buffalo Sabres,Washington Capitals,2,3,,Verizon Center
2008020510,20081227,29,31,Carolina Hurricanes,Atlanta Thrashers,5,4,,Philips Arena
2008020511,20081227,12,21,Tampa Bay Lightning,Florida Panthers,4,3,,BankAtlantic Center
2008020512,20081227,9,17,Detroit Red Wings,Nashville Predators,2,3,,Sommet Center
2008020513,20081227,7,4,Philadelphia Flyers,Chicago Blackhawks,1,5,5092.0,United Center
2008020514,20081227,6,25,Edmonton Oilers,Vancouver Canucks,3,2,,General Motors Place
2008020515,20081227,24,19,Phoenix Coyotes,Los Angeles Kings,2,1,5081.0,STAPLES Center
2008020516,20081228,28,8,New York Islanders,Buffalo Sabres,3,4,,HSBC Arena
2008020517,20081228,2,15,Montréal Canadiens,Pittsburgh Penguins,3,2,,Mellon Arena
2008020518,20081228,13,29,Boston Bruins,Carolina Hurricanes,4,2,,RBC Center
2008020519,20081228,7,30,Philadelphia Flyers,Columbus Blue Jackets,0,3,5059.0,Nationwide Arena
2008020520,20081228,14,23,New Jersey Devils,New York Rangers,4,2,5054.0,Madison Square Garden
2008020521,20081228,21,12,Florida Panthers,Tampa Bay Lightning,4,6,,St. Pete Times Forum
2008020522,20081228,10,22,Anaheim Ducks,Dallas Stars,3,4,5019.0,American Airlines Center
2008020523,20081228,26,18,San Jose Sharks,St. Louis Blues,2,3,,Scottrade Center
2008020524,20081228,9,11,Detroit Red Wings,Colorado Avalanche,3,4,,Pepsi Center
2008020525,20081228,19,24,Los Angeles Kings,Phoenix Coyotes,4,0,,Jobing.com Arena
2008020526,20081228,27,16,Ottawa Senators,Calgary Flames,3,6,,Pengrowth Saddledome
2008020527,20081228,13,31,Boston Bruins,Atlanta Thrashers,2,1,,Philips Arena
2008020528,20081228,10,18,Anaheim Ducks,St. Louis Blues,4,3,,Scottrade Center
2008020529,20081228,4,20,Chicago Blackhawks,Minnesota Wild,4,1,5098.0,Xcel Energy Center
2008020530,20081229,1,3,Toronto Maple Leafs,Washington Capitals,1,4,,Verizon Center
2008020531,20081229,17,6,Nashville Predators,Edmonton Oilers,2,5,5072.0,Rexall Place
2008020532,20081229,27,25,Ottawa Senators,Vancouver Canucks,0,3,,General Motors Place
2008020533,20081230,28,23,New York Islanders,New York Rangers,4,5,5054.0,Madison Square Garden
2008020534,20081230,2,21,Montréal Canadiens,Florida Panthers,5,2,,BankAtlantic Center
2008020535,20081230,26,22,San Jose Sharks,Dallas Stars,3,1,5019.0,American Airlines Center
2008020537,20081230,20,16,Minnesota Wild,Calgary Flames,1,2,,Pengrowth Saddledome
2008020536,20081230,17,11,Nashville Predators,Colorado Avalanche,1,5,,Pepsi Center
2008020538,20081230,30,19,Columbus Blue Jackets,Los Angeles Kings,2,0,5081.0,STAPLES Center
2008020539,20081231,3,8,Washington Capitals,Buffalo Sabres,4,2,,HSBC Arena
2008020540,20081231,31,1,Atlanta Thrashers,Toronto Maple Leafs,3,4,5015.0,Air Canada Centre
2008020541,20081231,13,15,Boston Bruins,Pittsburgh Penguins,5,2,,Mellon Arena
2008020542,20081231,2,12,Montréal Canadiens,Tampa Bay Lightning,2,1,,St. Pete Times Forum
2008020543,20081231,4,9,Chicago Blackhawks,Detroit Red Wings,0,4,5047.0,Joe Louis Arena
2008020544,20081231,14,18,New Jersey Devils,St. Louis Blues,4,3,,Scottrade Center
2008020545,20081231,27,6,Ottawa Senators,Edmonton Oilers,3,2,5072.0,Rexall Place
2008020546,20081231,7,25,Philadelphia Flyers,Vancouver Canucks,3,2,,General Motors Place
2008020547,20081231,21,28,Florida Panthers,New York Islanders,2,4,,Nassau Veterans Memorial Coliseum
2008020548,20081231,26,20,San Jose Sharks,Minnesota Wild,2,3,5098.0,Xcel Energy Center
2008020549,20090101,31,29,Atlanta Thrashers,Carolina Hurricanes,1,3,,RBC Center
2008020550,20090101,11,24,Colorado Avalanche,Phoenix Coyotes,1,3,,Jobing.com Arena
2008020551,20090101,14,22,New Jersey Devils,Dallas Stars,2,4,5019.0,American Airlines Center
2008020552,20090101,30,10,Columbus Blue Jackets,Anaheim Ducks,2,0,5046.0,Honda Center
2008020553,20090101,6,16,Edmonton Oilers,Calgary Flames,4,6,,Pengrowth Saddledome
2008020554,20090101,9,4,Detroit Red Wings,Chicago Blackhawks,6,4,17.0,Wrigley Field
2008020555,20090102,15,13,Pittsburgh Penguins,Boston Bruins,2,4,,TD Banknorth Garden
2008020556,20090102,8,1,Buffalo Sabres,Toronto Maple Leafs,4,1,5015.0,Air Canada Centre
2008020557,20090102,12,3,Tampa Bay Lightning,Washington Capitals,4,7,,Verizon Center
2008020558,20090102,25,17,Vancouver Canucks,Nashville Predators,2,1,,Sommet Center
2008020559,20090103,2,14,Montréal Canadiens,New Jersey Devils,1,4,,Prudential Center
2008020560,20090103,18,29,St. Louis Blues,Carolina Hurricanes,1,2,,RBC Center
2008020561,20090103,25,31,Vancouver Canucks,Atlanta Thrashers,3,4,,Philips Arena
2008020562,20090103,30,11,Columbus Blue Jackets,Colorado Avalanche,6,1,,Pepsi Center
2008020563,20090103,28,24,New York Islanders,Phoenix Coyotes,4,5,,Jobing.com Arena
2008020564,20090103,7,10,Philadelphia Flyers,Anaheim Ducks,5,4,5046.0,Honda Center
2008020565,20090103,8,13,Buffalo Sabres,Boston Bruins,4,2,,TD Banknorth Garden
2008020566,20090103,21,15,Florida Panthers,Pittsburgh Penguins,6,1,,Mellon Arena
2008020567,20090103,16,17,Calgary Flames,Nashville Predators,3,2,,Sommet Center
2008020568,20090104,27,1,Ottawa Senators,Toronto Maple Leafs,1,3,5015.0,Air Canada Centre
2008020569,20090104,23,3,New York Rangers,Washington Capitals,1,2,,Verizon Center
2008020570,20090104,29,12,Carolina Hurricanes,Tampa Bay Lightning,3,2,,St. Pete Times Forum
2008020571,20090104,9,20,Detroit Red Wings,Minnesota Wild,3,2,5098.0,Xcel Energy Center
2008020572,20090104,30,18,Columbus Blue Jackets,St. Louis Blues,2,5,,Scottrade Center
2008020573,20090104,22,6,Dallas Stars,Edmonton Oilers,1,4,5072.0,Rexall Place
2008020574,20090104,7,19,Philadelphia Flyers,Los Angeles Kings,1,2,5081.0,STAPLES Center
2008020575,20090104,28,26,New York Islanders,San Jose Sharks,3,5,,HP Pavilion at San Jose
2008020576,20090104,21,2,Florida Panthers,Montréal Canadiens,5,6,,Centre Bell
2008020577,20090104,12,31,Tampa Bay Lightning,Atlanta Thrashers,4,1,,Philips Arena
2008020578,20090104,27,14,Ottawa Senators,New Jersey Devils,3,4,,Prudential Center
2008020579,20090105,16,4,Calgary Flames,Chicago Blackhawks,2,5,5092.0,United Center
2008020580,20090105,20,11,Minnesota Wild,Colorado Avalanche,2,0,,Pepsi Center
2008020581,20090105,24,10,Phoenix Coyotes,Anaheim Ducks,0,2,5046.0,Honda Center
2008020582,20090105,22,25,Dallas Stars,Vancouver Canucks,3,2,,General Motors Place
2008020583,20090106,15,23,Pittsburgh Penguins,New York Rangers,0,4,5054.0,Madison Square Garden
2008020584,20090106,28,6,New York Islanders,Edmonton Oilers,2,3,5072.0,Rexall Place
2008020585,20090107,20,13,Minnesota Wild,Boston Bruins,1,0,,TD Banknorth Garden
2008020586,20090107,27,8,Ottawa Senators,Buffalo Sabres,2,4,,HSBC Arena
2008020587,20090107,7,3,Philadelphia Flyers,Washington Capitals,1,2,,Verizon Center
2008020588,20090107,14,29,New Jersey Devils,Carolina Hurricanes,2,3,,RBC Center
2008020589,20090107,21,1,Florida Panthers,Toronto Maple Leafs,4,2,5015.0,Air Canada Centre
2008020590,20090107,31,15,Atlanta Thrashers,Pittsburgh Penguins,1,3,,Mellon Arena
2008020591,20090107,30,9,Columbus Blue Jackets,Detroit Red Wings,0,3,5047.0,Joe Louis Arena
2008020592,20090107,11,17,Colorado Avalanche,Nashville Predators,2,1,,Sommet Center
2008020594,20090107,4,24,Chicago Blackhawks,Phoenix Coyotes,6,0,,Jobing.com Arena
2008020593,20090107,26,16,San Jose Sharks,Calgary Flames,2,5,,Pengrowth Saddledome
2008020595,20090107,19,10,Los Angeles Kings,Anaheim Ducks,1,3,5046.0,Honda Center
2008020596,20090108,2,23,Montréal Canadiens,New York Rangers,6,3,5054.0,Madison Square Garden
2008020597,20090108,25,6,Vancouver Canucks,Edmonton Oilers,4,2,5072.0,Rexall Place
2008020598,20090109,27,13,Ottawa Senators,Boston Bruins,4,6,,TD Banknorth Garden
2008020599,20090109,31,14,Atlanta Thrashers,New Jersey Devils,4,0,,Prudential Center
2008020600,20090109,20,7,Minnesota Wild,Philadelphia Flyers,1,3,,Wachovia Center
2008020601,20090109,1,2,Toronto Maple Leafs,Montréal Canadiens,2,6,,Centre Bell
2008020602,20090109,29,21,Carolina Hurricanes,Florida Panthers,2,4,,BankAtlantic Center
2008020603,20090109,22,9,Dallas Stars,Detroit Red Wings,1,6,5047.0,Joe Louis Arena
2008020604,20090109,15,17,Pittsburgh Penguins,Nashville Predators,3,5,,Sommet Center
2008020605,20090109,4,11,Chicago Blackhawks,Colorado Avalanche,1,2,,Pepsi Center
2008020606,20090109,28,16,New York Islanders,Calgary Flames,2,5,,Pengrowth Saddledome
2008020607,20090109,12,24,Tampa Bay Lightning,Phoenix Coyotes,2,3,,Jobing.com Arena
2008020608,20090109,10,19,Anaheim Ducks,Los Angeles Kings,3,4,5081.0,STAPLES Center
2008020609,20090110,30,3,Columbus Blue Jackets,Washington Capitals,3,0,,Verizon Center
2008020610,20090110,23,8,New York Rangers,Buffalo Sabres,1,2,,HSBC Arena
2008020611,20090110,26,6,San Jose Sharks,Edmonton Oilers,4,1,5072.0,Rexall Place
2008020612,20090110,18,25,St. Louis Blues,Vancouver Canucks,6,4,,General Motors Place
2008020613,20090110,12,10,Tampa Bay Lightning,Anaheim Ducks,4,3,5046.0,Honda Center
2008020614,20090110,29,13,Carolina Hurricanes,Boston Bruins,1,5,,TD Banknorth Garden
2008020619,20090110,31,21,Atlanta Thrashers,Florida Panthers,4,8,,BankAtlantic Center
2008020615,20090110,15,11,Pittsburgh Penguins,Colorado Avalanche,3,5,,Pepsi Center
2008020616,20090111,3,2,Washington Capitals,Montréal Canadiens,4,5,,Centre Bell
2008020617,20090111,23,27,New York Rangers,Ottawa Senators,2,0,,Scotiabank Place
2008020618,20090111,1,7,Toronto Maple Leafs,Philadelphia Flyers,1,4,,Wachovia Center
2008020620,20090111,8,9,Buffalo Sabres,Detroit Red Wings,1,3,5047.0,Joe Louis Arena
2008020621,20090111,20,30,Minnesota Wild,Columbus Blue Jackets,2,4,5059.0,Nationwide Arena
2008020622,20090111,4,17,Chicago Blackhawks,Nashville Predators,1,4,,Sommet Center
2008020623,20090111,22,24,Dallas Stars,Phoenix Coyotes,0,1,,Jobing.com Arena
2008020624,20090111,26,25,San Jose Sharks,Vancouver Canucks,4,2,,General Motors Place
2008020625,20090111,14,19,New Jersey Devils,Los Angeles Kings,5,1,5081.0,STAPLES Center
2008020626,20090112,17,4,Nashville Predators,Chicago Blackhawks,1,3,5092.0,United Center
2008020627,20090112,18,6,St. Louis Blues,Edmonton Oilers,1,2,5072.0,Rexall Place
2008020628,20090112,14,10,New Jersey Devils,Anaheim Ducks,3,4,5046.0,Honda Center
2008020629,20090113,9,22,Detroit Red Wings,Dallas Stars,4,5,5019.0,American Airlines Center
2008020630,20090113,12,19,Tampa Bay Lightning,Los Angeles Kings,3,1,5081.0,STAPLES Center
2008020631,20090114,2,13,Montréal Canadiens,Boston Bruins,1,3,,TD Banknorth Garden
2008020632,20090114,23,28,New York Rangers,New York Islanders,2,1,,Nassau Veterans Memorial Coliseum
2008020633,20090114,15,7,Pittsburgh Penguins,Philadelphia Flyers,4,2,,Wachovia Center
2008020634,20090114,6,3,Edmonton Oilers,Washington Capitals,5,2,,Verizon Center
2008020635,20090114,11,30,Colorado Avalanche,Columbus Blue Jackets,3,4,5059.0,Nationwide Arena
2008020636,20090114,17,1,Nashville Predators,Toronto Maple Leafs,2,0,5015.0,Air Canada Centre
2008020637,20090114,29,27,Carolina Hurricanes,Ottawa Senators,1,5,,Scotiabank Place
2008020638,20090114,24,20,Phoenix Coyotes,Minnesota Wild,3,6,5098.0,Xcel Energy Center
2008020639,20090114,18,16,St. Louis Blues,Calgary Flames,1,3,,Pengrowth Saddledome
2008020640,20090114,14,25,New Jersey Devils,Vancouver Canucks,5,3,,General Motors Place
2008020641,20090114,12,26,Tampa Bay Lightning,San Jose Sharks,1,7,,HP Pavilion at San Jose
2008020642,20090115,3,15,Washington Capitals,Pittsburgh Penguins,6,3,,Mellon Arena
2008020643,20090115,27,31,Ottawa Senators,Atlanta Thrashers,3,2,,Philips Arena
2008020644,20090115,8,4,Buffalo Sabres,Chicago Blackhawks,1,4,5092.0,United Center
2008020645,20090115,9,10,Detroit Red Wings,Anaheim Ducks,4,3,5046.0,Honda Center
2008020646,20090116,13,28,Boston Bruins,New York Islanders,2,1,,Nassau Veterans Memorial Coliseum
2008020647,20090116,1,29,Toronto Maple Leafs,Carolina Hurricanes,6,4,,RBC Center
2008020648,20090116,17,2,Nashville Predators,Montréal Canadiens,2,3,,Centre Bell
2008020649,20090116,7,12,Philadelphia Flyers,Tampa Bay Lightning,1,4,,St. Pete Times Forum
2008020650,20090116,6,20,Edmonton Oilers,Minnesota Wild,1,5,5098.0,Xcel Energy Center
2008020651,20090116,11,18,Colorado Avalanche,St. Louis Blues,2,5,,Scottrade Center
2008020652,20090116,8,22,Buffalo Sabres,Dallas Stars,5,4,5019.0,American Airlines Center
2008020653,20090116,24,25,Phoenix Coyotes,Vancouver Canucks,4,1,,General Motors Place
2008020654,20090116,9,19,Detroit Red Wings,Los Angeles Kings,4,0,5081.0,STAPLES Center
2008020655,20090116,16,26,Calgary Flames,San Jose Sharks,3,2,,HP Pavilion at San Jose
2008020656,20090117,14,30,New Jersey Devils,Columbus Blue Jackets,2,1,5059.0,Nationwide Arena
2008020657,20090117,10,15,Anaheim Ducks,Pittsburgh Penguins,1,3,,Mellon Arena
2008020658,20090117,1,31,Toronto Maple Leafs,Atlanta Thrashers,3,4,,Philips Arena
2008020659,20090117,7,21,Philadelphia Flyers,Florida Panthers,3,2,,BankAtlantic Center
2008020660,20090117,23,4,New York Rangers,Chicago Blackhawks,3,2,5092.0,United Center
2008020661,20090117,6,11,Edmonton Oilers,Colorado Avalanche,3,2,,Pepsi Center
2008020662,20090117,19,22,Los Angeles Kings,Dallas Stars,2,3,5019.0,American Airlines Center
2008020663,20090118,29,8,Carolina Hurricanes,Buffalo Sabres,1,3,,HSBC Arena
2008020664,20090118,2,27,Montréal Canadiens,Ottawa Senators,5,4,,Scotiabank Place
2008020665,20090118,14,28,New Jersey Devils,New York Islanders,3,1,,Nassau Veterans Memorial Coliseum
2008020666,20090118,13,3,Boston Bruins,Washington Capitals,1,2,,Verizon Center
2008020667,20090118,21,12,Florida Panthers,Tampa Bay Lightning,4,3,,St. Pete Times Forum
2008020668,20090118,31,17,Atlanta Thrashers,Nashville Predators,7,2,,Sommet Center
2008020669,20090118,4,18,Chicago Blackhawks,St. Louis Blues,2,1,,Scottrade Center
2008020670,20090118,10,20,Anaheim Ducks,Minnesota Wild,3,0,5098.0,Xcel Energy Center
2008020671,20090118,24,16,Phoenix Coyotes,Calgary Flames,4,3,,Pengrowth Saddledome
2008020672,20090118,9,26,Detroit Red Wings,San Jose Sharks,5,6,,HP Pavilion at San Jose
2008020673,20090118,23,15,New York Rangers,Pittsburgh Penguins,0,3,,Mellon Arena
2008020674,20090119,16,11,Calgary Flames,Colorado Avalanche,2,6,,Pepsi Center
2008020676,20090119,30,25,Columbus Blue Jackets,Vancouver Canucks,6,5,,General Motors Place
2008020675,20090119,24,6,Phoenix Coyotes,Edmonton Oilers,3,6,5072.0,Rexall Place
2008020677,20090119,18,13,St. Louis Blues,Boston Bruins,5,4,,TD Banknorth Garden
2008020678,20090119,3,28,Washington Capitals,New York Islanders,2,1,,Nassau Veterans Memorial Coliseum
2008020679,20090120,29,1,Carolina Hurricanes,Toronto Maple Leafs,2,0,5015.0,Air Canada Centre
2008020680,20090120,22,12,Dallas Stars,Tampa Bay Lightning,2,4,,St. Pete Times Forum
2008020681,20090120,8,21,Buffalo Sabres,Florida Panthers,3,2,,BankAtlantic Center
2008020682,20090120,20,4,Minnesota Wild,Chicago Blackhawks,4,1,5092.0,United Center
2008020683,20090120,14,17,New Jersey Devils,Nashville Predators,3,1,,Sommet Center
2008020684,20090121,10,23,Anaheim Ducks,New York Rangers,2,4,5054.0,Madison Square Garden
2008020685,20090121,2,31,Montréal Canadiens,Atlanta Thrashers,2,4,,Philips Arena
2008020686,20090121,3,27,Washington Capitals,Ottawa Senators,2,3,,Scotiabank Place
2008020687,20090121,29,15,Carolina Hurricanes,Pittsburgh Penguins,2,1,,Mellon Arena
2008020688,20090121,19,20,Los Angeles Kings,Minnesota Wild,5,2,5098.0,Xcel Energy Center
2008020689,20090121,30,6,Columbus Blue Jackets,Edmonton Oilers,3,4,5072.0,Rexall Place
2008020690,20090121,9,24,Detroit Red Wings,Phoenix Coyotes,3,6,,Jobing.com Arena
2008020691,20090121,25,26,Vancouver Canucks,San Jose Sharks,1,2,,HP Pavilion at San Jose
2008020692,20090122,2,14,Montréal Canadiens,New Jersey Devils,2,5,,Prudential Center
2008020693,20090122,10,28,Anaheim Ducks,New York Islanders,1,2,,Nassau Veterans Memorial Coliseum
2008020694,20090122,31,7,Atlanta Thrashers,Philadelphia Flyers,3,5,,Wachovia Center
2008020695,20090122,13,1,Boston Bruins,Toronto Maple Leafs,4,3,5015.0,Air Canada Centre
2008020696,20090122,8,12,Buffalo Sabres,Tampa Bay Lightning,3,5,,St. Pete Times Forum
2008020697,20090122,22,21,Dallas Stars,Florida Panthers,4,1,,BankAtlantic Center
2008020698,20090122,18,4,St. Louis Blues,Chicago Blackhawks,2,0,5092.0,United Center
2008020699,20090122,19,11,Los Angeles Kings,Colorado Avalanche,6,5,,Pepsi Center
2008020700,20090122,30,16,Columbus Blue Jackets,Calgary Flames,4,5,,Pengrowth Saddledome
2008020701,20090128,3,13,Washington Capitals,Boston Bruins,2,3,,TD Banknorth Garden
2008020702,20090128,29,23,Carolina Hurricanes,New York Rangers,2,3,5054.0,Madison Square Garden
